244,146.500000,50.600000,1.431846,0.000000
245,257.000000,122.500000,107.027331,63.148905
246,172.400000,76.100000,0.000000,0.000000
247,145.200000,64.700000,41.539580,34.531527
248,143.000000,54.000000,1.582644,0.000000
249,168.400000,73.400000,0.000000,0.000000
25,120.600000,35.800000,120.071731,31.000447
250,187.400000,82.900000,64.804906,13.804776
251,146.300000,48.800000,24.810366,0.263672
252,112.800000,38.700000,30.323898,4.307619
253,132.700000,61.800000,77.682375,50.986715
254,203.000000,94.300000,88.262250,55.082172
255,153.600000,56.900000,69.718979,18.597080
256,163.600000,76.900000,92.047594,25.902501
257,115.900000,47.000000,97.417255,50.589512
258,234.600000,156.300000,135.269251,91.370645
259,204.800000,89.500000,54.728664,20.587713
26,158.000000,76.000000,46.183217,20.352846
261,171.000000,65.700000,118.402463,39.125097
262,260.600000,118.300000,274.979566,153.602657
263,98.100000,35.600000,57.230610,20.901791
265,124.400000,55.900000,37.872447,24.141296
266,144.400000,53.600000,82.207034,10.777683
267,109.900000,50.200000,17.883520,1.655516
268,181.300000,81.100000,0.000000,0.000000
269,568.600000,488.600000,400.652774,339.389811
27,204.200000,119.300000,105.933187,25.066669
270,144.000000,56.700000,90.860344,41.379259
271,125.000000,48.100000,205.930234,48.842905
272,63.000000,23.000000,5.405024,1.719748
273,162.000000,69.800000,53.969587,18.987438
274,331.100000,255.700000,120.345896,55.176328
275,183.300000,63.100000,81.795758,17.836274
276,397.100000,215.000000,242.437263,105.618968
277,237.600000,91.600000,1269.228896,600.884461
278,122.600000,42.800000,1.574576,0.588318
28,122.200000,46.200000,39.283174,16.595946
281,31.400000,12.600000,18.072146,7.727481
282,125.800000,48.900000,0.000000,0.000000
283,88.700000,30.700000,65.952316,16.421773
284,150.600000,56.500000,0.530640,0.000000
286,100.900000,37.600000,95.536773,62.272620
287,138.300000,53.600000,23.426923,7.496151
288,173.700000,67.000000,46.025584,16.152240
289,83.300000,41.800000,16.694354,0.000000
29,44.200000,15.600000,22.198422,8.653740
290,160.900000,70.200000,44.023361,7.841169
291,232.900000,137.800000,24.839771,0.000000
292,198.000000,52.000000,77.652708,18.097328
293,157.000000,55.000000,11.679398,1.444583
294,158.000000,50.000000,70.106797,15.014688
295,167.900000,113.500000,87.683399,45.036625
296,129.500000,41.100000,39.855013,15.674473
297,134.000000,52.000000,18.897635,5.323159
298,171.700000,74.100000,62.090820,33.529231
299,195.300000,71.900000,117.889802,42.777223
3,99.300000,32.700000,0.000000,0.000000
30,244.100000,100.100000,66.191061,4.370361
300,241.700000,139.500000,7.652859,7.012584
301,118.200000,54.700000,30.878013,7.963975
302,166.600000,58.600000,79.268130,29.044914
303,196.700000,85.300000,104.963382,25.907348
304,154.000000,73.000000,19.107161,7.659337
306,152.300000,54.800000,69.196501,16.683312
307,33.000000,17.000000,13.664071,6.426775
308,145.500000,62.600000,37.167451,10.167250
309,251.800000,171.200000,140.003260,61.014902
31,87.300000,19.700000,118.502324,51.295740
310,272.400000,134.000000,111.936159,60.875073
311,190.900000,129.200000,129.393052,49.613346
312,200.500000,89.400000,0.000773,0.000319
313,164.200000,50.000000,98.337743,26.509189
314,207.600000,77.400000,74.519923,41.034731
315,191.000000,56.000000,11.533831,1.633601
316,210.500000,111.300000,128.170663,31.528494
317,96.000000,35.500000,42.996037,5.832439
318,149.800000,51.800000,0.369141,0.000000
319,110.700000,32.000000,8.782674,0.000000
32,105.900000,23.600000,56.452636,12.911365
320,91.500000,28.700000,27.204680,0.136068
321,117.000000,106.000000,75.735724,71.931451
322,146.500000,52.500000,4.135826,1.341575
323,106.000000,36.000000,60.053503,13.945039
324,121.600000,39.500000,76.747680,55.116804
325,134.100000,35.400000,45.323692,5.378907
327,131.000000,43.900000,50.589530,13.230854
328,147.900000,44.300000,0.000000,0.000000
329,171.300000,62.800000,110.436986,55.120871
33,158.000000,105.000000,62.193434,29.895841
330,120.100000,56.500000,0.296631,0.006592
331,161.800000,51.200000,84.333141,36.089018
332,175.600000,90.900000,79.599196,31.923323
333,157.500000,55.600000,84.484972,14.541013
335,327.600000,172.600000,222.578224,96.226569
336,121.500000,46.300000,166.901183,143.725671
338,164.100000,49.600000,37.595689,7.600853
339,212.300000,150.600000,15.489928,3.419208
34,190.900000,100.400000,217.916039,107.106246
340,117.800000,44.800000,39.668156,29.418282
341,224.000000,88.000000,4.120823,2.557959
342,117.900000,48.100000,86.854036,18.700428
343,179.200000,56.700000,214.562965,76.693081
344,104.000000,38.700000,47.798171,41.296064
345,110.100000,34.300000,0.000000,0.000000
346,193.800000,99.200000,229.249826,104.590053
348,191.200000,77.900000,94.686665,34.236211
349,193.700000,93.000000,69.093839,26.512353
35,136.000000,58.500000,72.863401,55.952827
350,130.800000,43.200000,67.321681,29.269726
351,111.200000,27.900000,81.621211,23.626493
352,234.800000,114.800000,54.476835,2.507571
353,129.400000,58.800000,58.047528,27.346650
354,221.300000,87.800000,182.937590,38.101788
355,144.900000,59.900000,29.548130,5.102321
356,269.900000,132.000000,289.275556,178.941870
357,246.000000,75.000000,6.576506,2.100546
358,158.900000,77.700000,137.454733,79.529947
359,150.700000,97.400000,106.309894,54.799169
36,267.500000,157.000000,106.057553,80.478107
360,220.000000,102.300000,100.427210,28.155753
361,128.500000,44.300000,51.958422,26.235706
362,154.700000,49.800000,181.235225,58.886655
363,165.000000,80.000000,227.357872,199.952266
364,162.700000,71.600000,0.000339,0.000209
365,173.400000,74.200000,46.683769,1.371094
366,127.200000,61.800000,103.104474,37.393853
367,199.000000,85.000000,9.371995,0.000000
369,229.000000,114.000000,165.637260,138.974413
37,131.000000,44.000000,7.371490,1.522705
370,157.500000,38.500000,180.116521,92.320845
371,165.000000,70.000000,20.965786,8.498397
372,156.700000,63.500000,75.794041,24.975856
373,137.400000,48.900000,109.785140,54.318168
374,249.000000,73.000000,0.787720,0.201050
375,177.000000,81.000000,5.576348,0.366835
376,155.500000,45.300000,87.355483,31.053940
377,162.000000,67.000000,1.084351,0.000000
378,173.200000,72.100000,190.686884,146.871563
379,135.800000,73.300000,114.918876,38.428101
38,181.600000,70.600000,85.881885,35.138173
380,149.700000,51.900000,88.280249,11.395701
381,172.000000,72.000000,54.701968,8.977249
382,123.100000,50.600000,81.906664,61.261821
383,158.600000,52.500000,104.361428,43.475084
384,118.200000,49.500000,43.766312,12.483662
385,121.600000,48.700000,34.016232,8.775127
386,144.800000,71.500000,0.553711,0.000000
387,213.100000,74.600000,203.054988,65.865670
388,125.700000,49.900000,11.778360,2.833572
39,70.000000,18.000000,28.812744,11.962818
390,24.000000,11.000000,14.710513,3.351153
391,139.000000,58.700000,133.536808,68.060096
392,193.500000,120.300000,119.123251,33.402882
394,122.400000,37.500000,64.480561,19.081340
395,160.500000,59.300000,148.374792,58.201354
396,113.500000,40.800000,157.687582,65.710322
397,196.500000,75.000000,16.968002,3.559572
398,140.000000,61.000000,20.533493,9.515115
399,155.700000,81.600000,34.311756,13.007138
4,154.500000,57.700000,93.825940,24.184369
40,226.200000,112.800000,156.637991,74.879557
400,103.900000,45.400000,11.501256,7.364280
401,131.400000,57.000000,146.203487,102.375836
402,152.000000,64.000000,16.193477,3.763687
403,134.500000,48.400000,54.380525,10.796818
404,215.900000,96.500000,61.344351,12.183694
405,199.000000,85.000000,9.371995,0.000000
406,115.300000,31.400000,57.622319,9.522027
407,170.900000,70.900000,39.882195,5.226615
408,175.400000,83.800000,153.793353,54.766226
410,178.900000,64.900000,64.121214,20.531835
411,160.400000,80.800000,46.670729,12.111397
412,211.500000,81.700000,21.234509,2.169500
413,108.600000,45.600000,36.319626,0.520752
414,80.000000,20.200000,7.899072,2.154243
415,12.900000,4.600000,12.496435,3.651568
417,156.000000,55.000000,7.811701,3.170563
418,123.100000,41.600000,65.451402,27.379523
419,121.000000,46.000000,1.101539,0.055916
42,129.700000,83.200000,97.001926,67.294696
420,176.100000,71.500000,67.577971,21.745102
421,235.400000,105.300000,115.866475,49.683001
422,136.200000,43.300000,0.000000,0.000000
423,188.200000,64.700000,121.944936,102.450141
424,156.600000,52.000000,144.000176,57.831326
425,200.000000,62.000000,76.641778,30.582917
426,152.200000,55.100000,71.206175,21.244226
427,88.600000,51.100000,53.389080,26.871612
428,154.800000,48.600000,111.817026,27.534755
429,182.000000,91.000000,53.840503,39.959916
430,166.500000,70.500000,130.804215,69.625461
431,359.500000,294.500000,219.235838,176.313726
432,209.600000,103.000000,47.756655,18.343554
433,185.000000,73.500000,229.563188,105.954485
434,235.100000,97.600000,263.916864,183.316136
435,104.800000,38.600000,89.252143,19.123960
436,203.700000,91.500000,93.084109,24.940921
438,140.300000,63.000000,21.612599,3.331146
439,179.900000,75.400000,112.693489,64.955289
44,225.000000,83.000000,3.172774,0.304030
440,222.100000,88.700000,117.152403,67.237895
441,238.000000,121.000000,2.158451,0.484497
443,184.100000,130.000000,51.943853,9.511487
444,272.000000,113.000000,25.920613,6.692166
445,107.500000,36.400000,65.366768,37.090645
446,183.000000,82.000000,14.278455,0.248127
447,169.500000,80.700000,77.940277,39.414200
448,157.000000,44.000000,11.116305,2.513532
449,180.000000,90.600000,6.044835,0.663420
45,125.000000,67.800000,34.958574,13.411776
451,184.400000,77.700000,0.000000,0.000000
452,162.800000,79.800000,56.226811,29.749455
453,154.100000,50.300000,116.146592,73.922034
454,133.200000,41.500000,107.886777,37.917427
455,130.100000,47.600000,69.999966,21.733803
457,135.300000,48.900000,215.720491,133.588467
458,185.600000,73.100000,131.022873,41.746545
459,237.000000,94.900000,2.444346,0.000000
46,158.000000,65.400000,130.679927,32.035176
460,115.000000,49.000000,24.666006,4.141903
461,131.100000,36.500000,245.024112,169.108450
462,146.000000,55.000000,88.927822,36.592194
464,177.000000,65.200000,22.002638,7.207858
465,70.000000,22.000000,14.284773,2.520630
466,181.100000,85.900000,0.000000,0.000000
467,179.000000,70.400000,24.273322,20.430494
468,133.800000,47.100000,43.494328,1.911621
469,249.400000,179.500000,119.644803,37.558433
47,127.400000,46.900000,0.659180,0.151611
470,131.700000,38.000000,21.871476,17.274487
472,87.500000,33.700000,89.453131,71.729264
473,98.000000,34.000000,22.706689,2.649278
474,188.700000,76.200000,177.537804,79.425190
475,118.000000,36.100000,93.731225,23.363131
476,28.200000,8.500000,37.077300,15.212448
477,135.000000,54.000000,20.160528,3.649236
478,336.200000,215.200000,345.679154,188.546040
479,135.100000,56.500000,67.962344,17.988658
48,121.100000,39.200000,26.726956,18.421177
480,138.000000,47.600000,71.256949,42.153736
481,161.000000,71.700000,97.123349,52.971891
482,150.100000,52.400000,96.906095,45.733543
483,207.700000,86.900000,180.170376,82.451677
484,277.900000,200.300000,0.000000,0.000000
485,173.200000,65.400000,4.601725,3.496356
486,120.000000,47.000000,48.221754,13.183086
487,190.200000,95.100000,278.461217,150.172916
488,169.900000,82.600000,88.719461,27.873359
489,325.300000,190.700000,108.564375,29.208865
49,178.900000,65.500000,5.702740,2.895322
490,111.600000,49.800000,30.837590,7.492282
491,163.900000,63.000000,67.177796,30.411441
493,293.000000,137.000000,159.674390,138.765578
494,206.000000,82.700000,145.656104,62.974142
495,157.700000,44.300000,96.089389,41.980971
496,108.500000,44.300000,42.879617,9.083253
497,143.800000,52.300000,219.411824,69.268145
498,202.800000,62.100000,55.473289,4.589635
5,235.500000,83.300000,0.000000,0.000000
50,284.000000,131.000000,53.407142,40.429101
500,102.000000,33.700000,100.107961,21.612837
51,203.100000,73.800000,9.058412,6.944249
52,176.000000,51.000000,9.590471,2.582973
53,127.400000,57.800000,114.367078,61.538216
54,108.000000,49.000000,41.012993,8.126583
55,202.300000,90.700000,95.573727,37.214725
56,166.300000,43.200000,53.520480,12.858540
57,158.000000,58.000000,41.111860,0.497594
58,277.600000,133.500000,185.596930,88.210999
59,177.700000,76.400000,90.411435,24.669554
6,317.900000,225.300000,144.012403,79.157886
60,92.800000,33.200000,71.720498,23.328148
61,156.500000,58.700000,3.765868,0.079102
63,184.000000,80.000000,2.791298,0.027958
64,147.200000,45.500000,87.144612,47.995357
65,187.400000,53.600000,135.095388,73.007085
66,20.900000,9.900000,7.048566,0.846157
67,205.800000,121.300000,71.795817,6.021179
68,174.400000,66.000000,168.880906,50.541967
69,193.000000,73.000000,9.371995,0.000000
7,138.000000,64.900000,94.857789,43.492246
70,188.000000,42.600000,55.241585,9.808851
71,196.000000,76.900000,75.579986,23.302991
72,230.500000,183.500000,123.350684,76.193472
73,190.100000,82.800000,31.775300,9.094791
74,177.500000,91.900000,66.736991,19.709883
75,208.700000,77.300000,38.172341,7.129268
76,163.000000,57.000000,4.236346,0.015417
77,218.800000,92.300000,86.982254,47.363671
78,226.800000,163.000000,101.287594,50.314402
79,112.900000,29.100000,86.447984,33.056541
8,305.500000,158.300000,116.172125,39.711264
80,100.400000,37.400000,66.175947,23.283944
81,210.900000,124.900000,122.175481,23.557854
82,210.100000,167.000000,111.464948,78.072157
84,137.000000,44.000000,3.218839,0.788047
85,152.400000,56.800000,59.287485,11.668543
86,230.100000,91.400000,107.730874,28.914559
87,94.200000,31.400000,12.678181,1.189819
88,196.700000,88.600000,146.930714,84.001077
89,137.900000,40.000000,105.177475,12.097297
9,152.200000,61.400000,37.144986,2.896435
90,90.200000,25.000000,74.645803,7.856306
91,127.900000,51.800000,115.558147,34.123853
92,133.100000,44.300000,116.643577,43.968183
93,129.100000,36.200000,26.472284,12.907544
94,176.600000,98.300000,62.696152,12.851739
95,211.500000,81.700000,5.576348,0.366835
96,177.800000,58.800000,127.560183,44.289228
97,194.300000,85.900000,176.039446,78.931161
98,208.000000,94.000000,6.044835,0.663420
99,156.800000,78.200000,140.372138,70.505693
